变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
21,2475,1000,0,0,0,0,320,320,96,96,0,0,32,,,,,,,,,,,,,,,,,,,,,,
22,2631,1000,0,0,0,0,332,332,100,100,0,0,33,,,,,,,,,,,,,,,,,,,,,,
23,2788,1000,0,0,0,0,344,344,103,103,0,0,34,,,,,,,,,,,,,,,,,,,,,,
24,2944,1000,0,0,0,0,355,355,107,107,0,0,36,,,,,,,,,,,,,,,,,,,,,,
25,3101,1000,0,0,0,0,367,367,110,110,0,0,37,,,,,,,,,,,,,,,,,,,,,,
26,3257,1000,0,0,0,0,379,379,114,114,0,0,38,,,,,,,,,,,,,,,,,,,,,,
27,3435,1000,0,0,0,0,391,391,118,118,0,0,39,,,,,,,,,,,,,,,,,,,,,,
28,3613,1000,0,0,0,0,403,403,121,121,0,0,40,,,,,,,,,,,,,,,,,,,,,,
29,3790,1000,0,0,0,0,416,416,125,125,0,0,42,,,,,,,,,,,,,,,,,,,,,,
30,3968,1000,0,0,0,0,428,428,128,128,0,0,43,,,,,,,,,,,,,,,,,,,,,,
31,4146,1000,0,0,0,0,440,440,132,132,0,0,44,,,,,,,,,,,,,,,,,,,,,,
32,4347,1000,0,0,0,0,453,453,136,136,0,0,45,,,,,,,,,,,,,,,,,,,,,,
33,4548,1000,0,0,0,0,466,466,140,140,0,0,46,,,,,,,,,,,,,,,,,,,,,,
34,4749,1000,0,0,0,0,478,478,143,143,0,0,48,,,,,,,,,,,,,,,,,,,,,,
35,4950,1000,0,0,0,0,491,491,147,147,0,0,49,,,,,,,,,,,,,,,,,,,,,,
36,5151,1000,0,0,0,0,504,504,151,151,0,0,50,,,,,,,,,,,,,,,,,,,,,,
37,5377,1000,0,0,0,0,517,517,155,155,0,0,51,,,,,,,,,,,,,,,,,,,,,,
38,5602,1000,0,0,0,0,531,531,159,159,0,0,53,,,,,,,,,,,,,,,,,,,,,,
39,5828,1000,0,0,0,0,544,544,164,164,0,0,54,,,,,,,,,,,,,,,,,,,,,,
40,6053,1000,0,0,0,0,558,558,168,168,0,0,56,,,,,,,,,,,,,,,,,,,,,,
41,6279,1000,0,0,0,0,571,571,172,172,0,0,57,,,,,,,,,,,,,,,,,,,,,,
42,6531,1000,0,0,0,0,585,585,176,176,0,0,58,,,,,,,,,,,,,,,,,,,,,,
43,6783,1000,0,0,0,0,599,599,180,180,0,0,60,,,,,,,,,,,,,,,,,,,,,,
44,7034,1000,0,0,0,0,614,614,184,184,0,0,61,,,,,,,,,,,,,,,,,,,,,,
45,7286,1000,0,0,0,0,628,628,188,188,0,0,63,,,,,,,,,,,,,,,,,,,,,,
46,7538,1000,0,0,0,0,642,642,192,192,0,0,64,,,,,,,,,,,,,,,,,,,,,,
47,7818,1000,0,0,0,0,657,657,197,197,0,0,66,,,,,,,,,,,,,,,,,,,,,,
48,8097,1000,0,0,0,0,672,672,201,201,0,0,67,,,,,,,,,,,,,,,,,,,,,,
49,8377,1000,0,0,0,0,686,686,206,206,0,0,69,,,,,,,,,,,,,,,,,,,,,,
50,8656,1000,0,0,0,0,701,701,210,210,0,0,70,,,,,,,,,,,,,,,,,,,,,,
51,8936,1000,0,0,0,0,716,716,215,215,0,0,72,,,,,,,,,,,,,,,,,,,,,,
52,9245,1000,0,0,0,0,732,732,220,220,0,0,74,,,,,,,,,,,,,,,,,,,,,,
53,9554,1000,0,0,0,0,748,748,225,225,0,0,75,,,,,,,,,,,,,,,,,,,,,,
54,9864,1000,0,0,0,0,764,764,229,229,0,0,77,,,,,,,,,,,,,,,,,,,,,,
55,10173,1000,0,0,0,0,780,780,234,234,0,0,78,,,,,,,,,,,,,,,,,,,,,,
56,10482,1000,0,0,0,0,796,796,239,239,0,0,80,,,,,,,,,,,,,,,,,,,,,,
57,10823,1000,0,0,0,0,812,812,244,244,0,0,82,,,,,,,,,,,,,,,,,,,,,,
58,11163,1000,0,0,0,0,829,829,249,249,0,0,83,,,,,,,,,,,,,,,,,,,,,,
59,11504,1000,0,0,0,0,845,845,254,254,0,0,85,,,,,,,,,,,,,,,,,,,,,,
60,11844,1000,0,0,0,0,862,862,259,259,0,0,86,,,,,,,,,,,,,,,,,,,,,,
61,12185,1000,0,0,0,0,878,878,264,264,0,0,88,,,,,,,,,,,,,,,,,,,,,,
62,12558,1000,0,0,0,0,896,896,269,269,0,0,90,,,,,,,,,,,,,,,,,,,,,,
63,12931,1000,0,0,0,0,914,914,274,274,0,0,92,,,,,,,,,,,,,,,,,,,,,,
64,13305,1000,0,0,0,0,931,931,280,280,0,0,93,,,,,,,,,,,,,,,,,,,,,,
65,13678,1000,0,0,0,0,949,949,285,285,0,0,95,,,,,,,,,,,,,,,,,,,,,,
66,14051,1000,0,0,0,0,967,967,290,290,0,0,97,,,,,,,,,,,,,,,,,,,,,,
67,14458,1000,0,0,0,0,986,986,296,296,0,0,99,,,,,,,,,,,,,,,,,,,,,,
68,14866,1000,0,0,0,0,1005,1005,301,301,0,0,101,,,,,,,,,,,,,,,,,,,,,,
69,15273,1000,0,0,0,0,1023,1023,307,307,0,0,102,,,,,,,,,,,,,,,,,,,,,,
70,15681,1000,0,0,0,0,1042,1042,312,312,0,0,104,,,,,,,,,,,,,,,,,,,,,,
71,16088,1000,0,0,0,0,1061,1061,318,318,0,0,106,,,,,,,,,,,,,,,,,,,,,,
72,16531,1000,0,0,0,0,1081,1081,324,324,0,0,108,,,,,,,,,,,,,,,,,,,,,,
73,16975,1000,0,0,0,0,1100,1100,330,330,0,0,110,,,,,,,,,,,,,,,,,,,,,,
74,17418,1000,0,0,0,0,1120,1120,336,336,0,0,112,,,,,,,,,,,,,,,,,,,,,,
75,17862,1000,0,0,0,0,1139,1139,342,342,0,0,114,,,,,,,,,,,,,,,,,,,,,,
76,18305,1000,0,0,0,0,1159,1159,348,348,0,0,116,,,,,,,,,,,,,,,,,,,,,,
77,18786,1000,0,0,0,0,1180,1180,354,354,0,0,118,,,,,,,,,,,,,,,,,,,,,,
78,19267,1000,0,0,0,0,1201,1201,360,360,0,0,120,,,,,,,,,,,,,,,,,,,,,,
79,19749,1000,0,0,0,0,1223,1223,367,367,0,0,122,,,,,,,,,,,,,,,,,,,,,,
80,20230,1000,0,0,0,0,1244,1244,373,373,0,0,124,,,,,,,,,,,,,,,,,,,,,,
81,20711,1000,0,0,0,0,1265,1265,379,379,0,0,126,,,,,,,,,,,,,,,,,,,,,,
82,21231,1000,0,0,0,0,1287,1287,386,386,0,0,128,,,,,,,,,,,,,,,,,,,,,,
83,21752,1000,0,0,0,0,1309,1309,393,393,0,0,131,,,,,,,,,,,,,,,,,,,,,,
84,22272,1000,0,0,0,0,1331,1331,399,399,0,0,133,,,,,,,,,,,,,,,,,,,,,,
85,22793,1000,0,0,0,0,1353,1353,406,406,0,0,136,,,,,,,,,,,,,,,,,,,,,,
86,23313,1000,0,0,0,0,1375,1375,413,413,0,0,138,,,,,,,,,,,,,,,,,,,,,,
87,23874,1000,0,0,0,0,1399,1399,420,420,0,0,140,,,,,,,,,,,,,,,,,,,,,,
88,24436,1000,0,0,0,0,1423,1423,427,427,0,0,142,,,,,,,,,,,,,,,,,,,,,,
89,24997,1000,0,0,0,0,1446,1446,434,434,0,0,145,,,,,,,,,,,,,,,,,,,,,,
90,25559,1000,0,0,0,0,1470,1470,441,441,0,0,147,,,,,,,,,,,,,,,,,,,,,,
91,26120,1000,0,0,0,0,1494,1494,448,448,0,0,149,,,,,,,,,,,,,,,,,,,,,,
92,26724,1000,0,0,0,0,1519,1519,456,456,0,0,152,,,,,,,,,,,,,,,,,,,,,,
93,27327,1000,0,0,0,0,1544,1544,463,463,0,0,154,,,,,,,,,,,,,,,,,,,,,,
94,27931,1000,0,0,0,0,1569,1569,471,471,0,0,157,,,,,,,,,,,,,,,,,,,,,,
95,28534,1000,0,0,0,0,1594,1594,478,478,0,0,159,,,,,,,,,,,,,,,,,,,,,,
96,29138,1000,0,0,0,0,1619,1619,486,486,0,0,162,,,,,,,,,,,,,,,,,,,,,,
97,29786,1000,0,0,0,0,1645,1645,494,494,0,0,165,,,,,,,,,,,,,,,,,,,,,,
98,30433,1000,0,0,0,0,1672,1672,502,502,0,0,167,,,,,,,,,,,,,,,,,,,,,,
99,31081,1000,0,0,0,0,1698,1698,510,510,0,0,170,,,,,,,,,,,,,,,,,,,,,,
100,31728,1000,0,0,0,0,1725,1725,518,518,0,0,172,,,,,,,,,,,,,,,,,,,,,,
101,32376,1000,0,0,0,0,1751,1751,526,526,0,0,175,,,,,,,,,,,,,,,,,,,,,,
102,33070,1000,0,0,0,0,1779,1779,534,534,0,0,178,,,,,,,,,,,,,,,,,,,,,,
103,33763,1000,0,0,0,0,1807,1807,542,542,0,0,181,,,,,,,,,,,,,,,,,,,,,,
104,34457,1000,0,0,0,0,1834,1834,550,550,0,0,183,,,,,,,,,,,,,,,,,,,,,,
105,35150,1000,0,0,0,0,1862,1862,558,558,0,0,186,,,,,,,,,,,,,,,,,,,,,,
106,35844,1000,0,0,0,0,1890,1890,566,566,0,0,189,,,,,,,,,,,,,,,,,,,,,,
107,36585,1000,0,0,0,0,1920,1920,575,575,0,0,192,,,,,,,,,,,,,,,,,,,,,,
108,37326,1000,0,0,0,0,1949,1949,584,584,0,0,195,,,,,,,,,,,,,,,,,,,,,,
109,38067,1000,0,0,0,0,1979,1979,593,593,0,0,198,,,,,,,,,,,,,,,,,,,,,,
110,38808,1000,0,0,0,0,2008,2008,602,602,0,0,201,,,,,,,,,,,,,,,,,,,,,,
111,39549,1000,0,0,0,0,2038,2038,611,611,0,0,204,,,,,,,,,,,,,,,,,,,,,,
112,40339,1000,0,0,0,0,2069,2069,620,620,0,0,207,,,,,,,,,,,,,,,,,,,,,,
113,41129,1000,0,0,0,0,2100,2100,630,630,0,0,210,,,,,,,,,,,,,,,,,,,,,,
114,41919,1000,0,0,0,0,2132,2132,639,639,0,0,213,,,,,,,,,,,,,,,,,,,,,,
115,42709,1000,0,0,0,0,2163,2163,649,649,0,0,216,,,,,,,,,,,,,,,,,,,,,,
116,43499,1000,0,0,0,0,2194,2194,658,658,0,0,219,,,,,,,,,,,,,,,,,,,,,,
117,44339,1000,0,0,0,0,2227,2227,668,668,0,0,222,,,,,,,,,,,,,,,,,,,,,,
118,45179,1000,0,0,0,0,2260,2260,678,678,0,0,226,,,,,,,,,,,,,,,,,,,,,,
119,46020,1000,0,0,0,0,2292,2292,687,687,0,0,229,,,,,,,,,,,,,,,,,,,,,,
120,46860,1000,0,0,0,0,2325,2325,697,697,0,0,233,,,,,,,,,,,,,,,,,,,,,,
121,47700,1000,0,0,0,0,2358,2358,707,707,0,0,236,,,,,,,,,,,,,,,,,,,,,,
122,48593,1000,0,0,0,0,2393,2393,718,718,0,0,239,,,,,,,,,,,,,,,,,,,,,,
123,49485,1000,0,0,0,0,2427,2427,728,728,0,0,243,,,,,,,,,,,,,,,,,,,,,,
124,50378,1000,0,0,0,0,2462,2462,739,739,0,0,246,,,,,,,,,,,,,,,,,,,,,,
125,51270,1000,0,0,0,0,2496,2496,749,749,0,0,250,,,,,,,,,,,,,,,,,,,,,,
126,52163,1000,0,0,0,0,2531,2531,760,760,0,0,253,,,,,,,,,,,,,,,,,,,,,,
127,53109,1000,0,0,0,0,2567,2567,771,771,0,0,257,,,,,,,,,,,,,,,,,,,,,,
128,54056,1000,0,0,0,0,2604,2604,782,782,0,0,260,,,,,,,,,,,,,,,,,,,,,,
129,55002,1000,0,0,0,0,2640,2640,792,792,0,0,264,,,,,,,,,,,,,,,,,,,,,,
130,55949,1000,0,0,0,0,2677,2677,803,803,0,0,267,,,,,,,,,,,,,,,,,,,,,,
131,56895,1000,0,0,0,0,2713,2713,814,814,0,0,271,,,,,,,,,,,,,,,,,,,,,,
132,57897,1000,0,0,0,0,2751,2751,825,825,0,0,275,,,,,,,,,,,,,,,,,,,,,,
133,58899,1000,0,0,0,0,2790,2790,837,837,0,0,279,,,,,,,,,,,,,,,,,,,,,,
134,59901,1000,0,0,0,0,2828,2828,848,848,0,0,283,,,,,,,,,,,,,,,,,,,,,,
135,60903,1000,0,0,0,0,2867,2867,860,860,0,0,287,,,,,,,,,,,,,,,,,,,,,,
136,61905,1000,0,0,0,0,2905,2905,871,871,0,0,291,,,,,,,,,,,,,,,,,,,,,,
137,62964,1000,0,0,0,0,2946,2946,883,883,0,0,295,,,,,,,,,,,,,,,,,,,,,,
138,64023,1000,0,0,0,0,2986,2986,895,895,0,0,299,,,,,,,,,,,,,,,,,,,,,,
139,65082,1000,0,0,0,0,3027,3027,908,908,0,0,303,,,,,,,,,,,,,,,,,,,,,,
140,66141,1000,0,0,0,0,3067,3067,920,920,0,0,307,,,,,,,,,,,,,,,,,,,,,,
141,67200,1000,0,0,0,0,3108,3108,932,932,0,0,311,,,,,,,,,,,,,,,,,,,,,,
142,68318,1000,0,0,0,0,3150,3150,945,945,0,0,315,,,,,,,,,,,,,,,,,,,,,,
143,69435,1000,0,0,0,0,3193,3193,958,958,0,0,319,,,,,,,,,,,,,,,,,,,,,,
144,70553,1000,0,0,0,0,3235,3235,970,970,0,0,324,,,,,,,,,,,,,,,,,,,,,,
145,71670,1000,0,0,0,0,3278,3278,983,983,0,0,328,,,,,,,,,,,,,,,,,,,,,,
146,72788,1000,0,0,0,0,3320,3320,996,996,0,0,332,,,,,,,,,,,,,,,,,,,,,,
147,73966,1000,0,0,0,0,3365,3365,1009,1009,0,0,336,,,,,,,,,,,,,,,,,,,,,,
148,75144,1000,0,0,0,0,3410,3410,1023,1023,0,0,341,,,,,,,,,,,,,,,,,,,,,,
149,76321,1000,0,0,0,0,3454,3454,1036,1036,0,0,345,,,,,,,,,,,,,,,,,,,,,,
150,77499,1000,0,0,0,0,3499,3499,1050,1050,0,0,350,,,,,,,,,,,,,,,,,,,,,,
151,78677,1000,0,0,0,0,3544,3544,1063,1063,0,0,354,,,,,,,,,,,,,,,,,,,,,,
152,79917,1000,0,0,0,0,3590,3590,1077,1077,0,0,359,,,,,,,,,,,,,,,,,,,,,,
153,81157,1000,0,0,0,0,3637,3637,1091,1091,0,0,364,,,,,,,,,,,,,,,,,,,,,,
154,82396,1000,0,0,0,0,3683,3683,1105,1105,0,0,368,,,,,,,,,,,,,,,,,,,,,,
155,83636,1000,0,0,0,0,3730,3730,1119,1119,0,0,373,,,,,,,,,,,,,,,,,,,,,,
156,84876,1000,0,0,0,0,3776,3776,1133,1133,0,0,378,,,,,,,,,,,,,,,,,,,,,,
157,86180,1000,0,0,0,0,3825,3825,1148,1148,0,0,383,,,,,,,,,,,,,,,,,,,,,,
158,87483,1000,0,0,0,0,3874,3874,1163,1163,0,0,388,,,,,,,,,,,,,,,,,,,,,,
159,88787,1000,0,0,0,0,3924,3924,1177,1177,0,0,392,,,,,,,,,,,,,,,,,,,,,,
160,90090,1000,0,0,0,0,3973,3973,1192,1192,0,0,397,,,,,,,,,,,,,,,,,,,,,,
161,91394,1000,0,0,0,0,4022,4022,1207,1207,0,0,402,,,,,,,,,,,,,,,,,,,,,,
162,92763,1000,0,0,0,0,4073,4073,1222,1222,0,0,407,,,,,,,,,,,,,,,,,,,,,,
163,94131,1000,0,0,0,0,4125,4125,1238,1238,0,0,412,,,,,,,,,,,,,,,,,,,,,,
164,95500,1000,0,0,0,0,4176,4176,1253,1253,0,0,418,,,,,,,,,,,,,,,,,,,,,,
165,96868,1000,0,0,0,0,4228,4228,1269,1269,0,0,423,,,,,,,,,,,,,,,,,,,,,,
166,98237,1000,0,0,0,0,4279,4279,1284,1284,0,0,428,,,,,,,,,,,,,,,,,,,,,,
167,99672,1000,0,0,0,0,4333,4333,1300,1300,0,0,433,,,,,,,,,,,,,,,,,,,,,,
168,101107,1000,0,0,0,0,4387,4387,1316,1316,0,0,439,,,,,,,,,,,,,,,,,,,,,,
169,102543,1000,0,0,0,0,4440,4440,1332,1332,0,0,444,,,,,,,,,,,,,,,,,,,,,,
170,103978,1000,0,0,0,0,4494,4494,1348,1348,0,0,450,,,,,,,,,,,,,,,,,,,,,,
171,105413,1000,0,0,0,0,4548,4548,1364,1364,0,0,455,,,,,,,,,,,,,,,,,,,,,,
172,106917,1000,0,0,0,0,4604,4604,1381,1381,0,0,461,,,,,,,,,,,,,,,,,,,,,,
173,108420,1000,0,0,0,0,4660,4660,1398,1398,0,0,466,,,,,,,,,,,,,,,,,,,,,,
174,109924,1000,0,0,0,0,4717,4717,1414,1414,0,0,472,,,,,,,,,,,,,,,,,,,,,,
175,111427,1000,0,0,0,0,4773,4773,1431,1431,0,0,477,,,,,,,,,,,,,,,,,,,,,,
176,112931,1000,0,0,0,0,4829,4829,1448,1448,0,0,483,,,,,,,,,,,,,,,,,,,,,,
177,114505,1000,0,0,0,0,4888,4888,1466,1466,0,0,489,,,,,,,,,,,,,,,,,,,,,,
178,116079,1000,0,0,0,0,4947,4947,1484,1484,0,0,495,,,,,,,,,,,,,,,,,,,,,,
179,117652,1000,0,0,0,0,5005,5005,1501,1501,0,0,500,,,,,,,,,,,,,,,,,,,,,,
180,119226,1000,0,0,0,0,5064,5064,1519,1519,0,0,506,,,,,,,,,,,,,,,,,,,,,,
181,120800,1000,0,0,0,0,5123,5123,1537,1537,0,0,512,,,,,,,,,,,,,,,,,,,,,,
182,122445,1000,0,0,0,0,5184,5184,1555,1555,0,0,518,,,,,,,,,,,,,,,,,,,,,,
183,124091,1000,0,0,0,0,5245,5245,1573,1573,0,0,524,,,,,,,,,,,,,,,,,,,,,,
184,125736,1000,0,0,0,0,5307,5307,1592,1592,0,0,531,,,,,,,,,,,,,,,,,,,,,,
185,127382,1000,0,0,0,0,5368,5368,1610,1610,0,0,537,,,,,,,,,,,,,,,,,,,,,,
186,129027,1000,0,0,0,0,5429,5429,1628,1628,0,0,543,,,,,,,,,,,,,,,,,,,,,,
187,130746,1000,0,0,0,0,5493,5493,1647,1647,0,0,549,,,,,,,,,,,,,,,,,,,,,,
188,132465,1000,0,0,0,0,5557,5557,1666,1666,0,0,556,,,,,,,,,,,,,,,,,,,,,,
189,134183,1000,0,0,0,0,5621,5621,1686,1686,0,0,562,,,,,,,,,,,,,,,,,,,,,,
190,135902,1000,0,0,0,0,5685,5685,1705,1705,0,0,569,,,,,,,,,,,,,,,,,,,,,,
191,137621,1000,0,0,0,0,5749,5749,1724,1724,0,0,575,,,,,,,,,,,,,,,,,,,,,,
192,139414,1000,0,0,0,0,5816,5816,1744,1744,0,0,582,,,,,,,,,,,,,,,,,,,,,,
193,141208,1000,0,0,0,0,5883,5883,1764,1764,0,0,588,,,,,,,,,,,,,,,,,,,,,,
194,143001,1000,0,0,0,0,5949,5949,1785,1785,0,0,595,,,,,,,,,,,,,,,,,,,,,,
195,144795,1000,0,0,0,0,6016,6016,1805,1805,0,0,601,,,,,,,,,,,,,,,,,,,,,,
196,146588,1000,0,0,0,0,6083,6083,1825,1825,0,0,608,,,,,,,,,,,,,,,,,,,,,,
197,148458,1000,0,0,0,0,6152,6152,1846,1846,0,0,615,,,,,,,,,,,,,,,,,,,,,,
198,150328,1000,0,0,0,0,6222,6222,1866,1866,0,0,622,,,,,,,,,,,,,,,,,,,,,,
199,152197,1000,0,0,0,0,6291,6291,1887,1887,0,0,629,,,,,,,,,,,,,,,,,,,,,,
200,154067,1000,0,0,0,0,6361,6361,1907,1907,0,0,636,,,,,,,,,,,,,,,,,,,,,,
201,155937,1000,0,0,0,0,6430,6430,1928,1928,0,0,643,,,,,,,,,,,,,,,,,,,,,,
202,157885,1000,0,0,0,0,6502,6502,1950,1950,0,0,650,,,,,,,,,,,,,,,,,,,,,,
203,159833,1000,0,0,0,0,6574,6574,1972,1972,0,0,657,,,,,,,,,,,,,,,,,,,,,,
204,161782,1000,0,0,0,0,6647,6647,1994,1994,0,0,665,,,,,,,,,,,,,,,,,,,,,,
205,163730,1000,0,0,0,0,6719,6719,2016,2016,0,0,672,,,,,,,,,,,,,,,,,,,,,,
206,165678,1000,0,0,0,0,6791,6791,2038,2038,0,0,679,,,,,,,,,,,,,,,,,,,,,,
207,167706,1000,0,0,0,0,6866,6866,2060,2060,0,0,687,,,,,,,,,,,,,,,,,,,,,,
208,169734,1000,0,0,0,0,6942,6942,2083,2083,0,0,694,,,,,,,,,,,,,,,,,,,,,,
209,171762,1000,0,0,0,0,7017,7017,2105,2105,0,0,702,,,,,,,,,,,,,,,,,,,,,,
210,173790,1000,0,0,0,0,7093,7093,2128,2128,0,0,709,,,,,,,,,,,,,,,,,,,,,,
211,175818,1000,0,0,0,0,7168,7168,2150,2150,0,0,717,,,,,,,,,,,,,,,,,,,,,,
212,177927,1000,0,0,0,0,7246,7246,2174,2174,0,0,725,,,,,,,,,,,,,,,,,,,,,,
213,180037,1000,0,0,0,0,7324,7324,2197,2197,0,0,733,,,,,,,,,,,,,,,,,,,,,,
214,182146,1000,0,0,0,0,7403,7403,2221,2221,0,0,740,,,,,,,,,,,,,,,,,,,,,,
215,184256,1000,0,0,0,0,7481,7481,2244,2244,0,0,748,,,,,,,,,,,,,,,,,,,,,,
216,186365,1000,0,0,0,0,7559,7559,2268,2268,0,0,756,,,,,,,,,,,,,,,,,,,,,,
217,188557,1000,0,0,0,0,7640,7640,2292,2292,0,0,764,,,,,,,,,,,,,,,,,,,,,,
218,190749,1000,0,0,0,0,7722,7722,2316,2316,0,0,772,,,,,,,,,,,,,,,,,,,,,,
219,192941,1000,0,0,0,0,7803,7803,2341,2341,0,0,781,,,,,,,,,,,,,,,,,,,,,,
220,195133,1000,0,0,0,0,7885,7885,2365,2365,0,0,789,,,,,,,,,,,,,,,,,,,,,,
221,197325,1000,0,0,0,0,7966,7966,2389,2389,0,0,797,,,,,,,,,,,,,,,,,,,,,,
222,199602,1000,0,0,0,0,8050,8050,2414,2414,0,0,805,,,,,,,,,,,,,,,,,,,,,,
223,201879,1000,0,0,0,0,8135,8135,2440,2440,0,0,814,,,,,,,,,,,,,,,,,,,,,,
224,204155,1000,0,0,0,0,8219,8219,2465,2465,0,0,822,,,,,,,,,,,,,,,,,,,,,,
225,206432,1000,0,0,0,0,8304,8304,2491,2491,0,0,831,,,,,,,,,,,,,,,,,,,,,,
226,208709,1000,0,0,0,0,8388,8388,2516,2516,0,0,839,,,,,,,,,,,,,,,,,,,,,,
227,211072,1000,0,0,0,0,8476,8476,2542,2542,0,0,848,,,,,,,,,,,,,,,,,,,,,,
228,213435,1000,0,0,0,0,8563,8563,2568,2568,0,0,857,,,,,,,,,,,,,,,,,,,,,,
229,215798,1000,0,0,0,0,8651,8651,2595,2595,0,0,865,,,,,,,,,,,,,,,,,,,,,,
230,218161,1000,0,0,0,0,8738,8738,2621,2621,0,0,874,,,,,,,,,,,,,,,,,,,,,,
231,220524,1000,0,0,0,0,8826,8826,2647,2647,0,0,883,,,,,,,,,,,,,,,,,,,,,,
232,222975,1000,0,0,0,0,8917,8917,2674,2674,0,0,892,,,,,,,,,,,,,,,,,,,,,,
233,225426,1000,0,0,0,0,9008,9008,2702,2702,0,0,901,,,,,,,,,,,,,,,,,,,,,,
234,227877,1000,0,0,0,0,9099,9099,2729,2729,0,0,910,,,,,,,,,,,,,,,,,,,,,,
235,230328,1000,0,0,0,0,9190,9190,2757,2757,0,0,919,,,,,,,,,,,,,,,,,,,,,,
236,232779,1000,0,0,0,0,9281,9281,2784,2784,0,0,928,,,,,,,,,,,,,,,,,,,,,,
237,235319,1000,0,0,0,0,9375,9375,2812,2812,0,0,937,,,,,,,,,,,,,,,,,,,,,,
238,237860,1000,0,0,0,0,9469,9469,2841,2841,0,0,947,,,,,,,,,,,,,,,,,,,,,,
239,240400,1000,0,0,0,0,9563,9563,2869,2869,0,0,956,,,,,,,,,,,,,,,,,,,,,,
240,242941,1000,0,0,0,0,9657,9657,2898,2898,0,0,966,,,,,,,,,,,,,,,,,,,,,,
241,245481,1000,0,0,0,0,9751,9751,2926,2926,0,0,975,,,,,,,,,,,,,,,,,,,,,,
242,248112,1000,0,0,0,0,9849,9849,2955,2955,0,0,985,,,,,,,,,,,,,,,,,,,,,,
243,250744,1000,0,0,0,0,9947,9947,2984,2984,0,0,995,,,,,,,,,,,,,,,,,,,,,,
244,253375,1000,0,0,0,0,10044,10044,3014,3014,0,0,1004,,,,,,,,,,,,,,,,,,,,,,
245,256007,1000,0,0,0,0,10142,10142,3043,3043,0,0,1014,,,,,,,,,,,,,,,,,,,,,,
