变量名,hp,mp1,initMp1,hpRecover,mp1Recover,mp2Recover,damage,specialDamage,defence,specialDefence,defenceIgnore,specialDefenceIgnore,speed,strike,strikeDamage,strikeResistance,block,breakBlock,blockPower,hit,dodge,damageHit,damageDodge,damageAdd,damageSub,ultimateAdd,ultimateSub,damageDeepen,damageReduce,suckBlood,rebound,cure,natureRestraint,controlPer,immuneControl
21,3300,1000,0,0,0,0,401,401,120,120,0,0,32,,,,,,,,,,,,,,,,,,,,,,
22,3508,1000,0,0,0,0,416,416,125,125,0,0,33,,,,,,,,,,,,,,,,,,,,,,
23,3717,1000,0,0,0,0,430,430,129,129,0,0,34,,,,,,,,,,,,,,,,,,,,,,
24,3925,1000,0,0,0,0,445,445,134,134,0,0,36,,,,,,,,,,,,,,,,,,,,,,
25,4134,1000,0,0,0,0,459,459,138,138,0,0,37,,,,,,,,,,,,,,,,,,,,,,
26,4342,1000,0,0,0,0,474,474,143,143,0,0,38,,,,,,,,,,,,,,,,,,,,,,
27,4579,1000,0,0,0,0,489,489,147,147,0,0,39,,,,,,,,,,,,,,,,,,,,,,
28,4816,1000,0,0,0,0,505,505,152,152,0,0,40,,,,,,,,,,,,,,,,,,,,,,
29,5054,1000,0,0,0,0,520,520,156,156,0,0,42,,,,,,,,,,,,,,,,,,,,,,
30,5291,1000,0,0,0,0,536,536,161,161,0,0,43,,,,,,,,,,,,,,,,,,,,,,
31,5528,1000,0,0,0,0,551,551,165,165,0,0,44,,,,,,,,,,,,,,,,,,,,,,
32,5796,1000,0,0,0,0,567,567,170,170,0,0,45,,,,,,,,,,,,,,,,,,,,,,
33,6064,1000,0,0,0,0,583,583,175,175,0,0,46,,,,,,,,,,,,,,,,,,,,,,
34,6332,1000,0,0,0,0,598,598,179,179,0,0,48,,,,,,,,,,,,,,,,,,,,,,
35,6600,1000,0,0,0,0,614,614,184,184,0,0,49,,,,,,,,,,,,,,,,,,,,,,
36,6868,1000,0,0,0,0,630,630,189,189,0,0,50,,,,,,,,,,,,,,,,,,,,,,
37,7169,1000,0,0,0,0,647,647,194,194,0,0,51,,,,,,,,,,,,,,,,,,,,,,
38,7470,1000,0,0,0,0,664,664,199,199,0,0,53,,,,,,,,,,,,,,,,,,,,,,
39,7770,1000,0,0,0,0,680,680,205,205,0,0,54,,,,,,,,,,,,,,,,,,,,,,
40,8071,1000,0,0,0,0,697,697,210,210,0,0,56,,,,,,,,,,,,,,,,,,,,,,
41,8372,1000,0,0,0,0,714,714,215,215,0,0,57,,,,,,,,,,,,,,,,,,,,,,
42,8708,1000,0,0,0,0,732,732,220,220,0,0,58,,,,,,,,,,,,,,,,,,,,,,
43,9043,1000,0,0,0,0,750,750,225,225,0,0,60,,,,,,,,,,,,,,,,,,,,,,
44,9379,1000,0,0,0,0,767,767,230,230,0,0,61,,,,,,,,,,,,,,,,,,,,,,
45,9714,1000,0,0,0,0,785,785,235,235,0,0,63,,,,,,,,,,,,,,,,,,,,,,
46,10050,1000,0,0,0,0,803,803,240,240,0,0,64,,,,,,,,,,,,,,,,,,,,,,
47,10423,1000,0,0,0,0,822,822,246,246,0,0,66,,,,,,,,,,,,,,,,,,,,,,
48,10796,1000,0,0,0,0,840,840,252,252,0,0,67,,,,,,,,,,,,,,,,,,,,,,
49,11168,1000,0,0,0,0,859,859,257,257,0,0,69,,,,,,,,,,,,,,,,,,,,,,
50,11541,1000,0,0,0,0,877,877,263,263,0,0,70,,,,,,,,,,,,,,,,,,,,,,
51,11914,1000,0,0,0,0,896,896,269,269,0,0,72,,,,,,,,,,,,,,,,,,,,,,
52,12326,1000,0,0,0,0,916,916,275,275,0,0,74,,,,,,,,,,,,,,,,,,,,,,
53,12739,1000,0,0,0,0,936,936,281,281,0,0,75,,,,,,,,,,,,,,,,,,,,,,
54,13151,1000,0,0,0,0,955,955,287,287,0,0,77,,,,,,,,,,,,,,,,,,,,,,
55,13564,1000,0,0,0,0,975,975,293,293,0,0,78,,,,,,,,,,,,,,,,,,,,,,
56,13976,1000,0,0,0,0,995,995,299,299,0,0,80,,,,,,,,,,,,,,,,,,,,,,
57,14430,1000,0,0,0,0,1016,1016,305,305,0,0,82,,,,,,,,,,,,,,,,,,,,,,
58,14884,1000,0,0,0,0,1036,1036,311,311,0,0,83,,,,,,,,,,,,,,,,,,,,,,
59,15338,1000,0,0,0,0,1057,1057,318,318,0,0,85,,,,,,,,,,,,,,,,,,,,,,
60,15792,1000,0,0,0,0,1077,1077,324,324,0,0,86,,,,,,,,,,,,,,,,,,,,,,
61,16246,1000,0,0,0,0,1098,1098,330,330,0,0,88,,,,,,,,,,,,,,,,,,,,,,
62,16744,1000,0,0,0,0,1120,1120,337,337,0,0,90,,,,,,,,,,,,,,,,,,,,,,
63,17241,1000,0,0,0,0,1142,1142,343,343,0,0,92,,,,,,,,,,,,,,,,,,,,,,
64,17739,1000,0,0,0,0,1165,1165,350,350,0,0,93,,,,,,,,,,,,,,,,,,,,,,
65,18236,1000,0,0,0,0,1187,1187,356,356,0,0,95,,,,,,,,,,,,,,,,,,,,,,
66,18734,1000,0,0,0,0,1209,1209,363,363,0,0,97,,,,,,,,,,,,,,,,,,,,,,
67,19277,1000,0,0,0,0,1232,1232,370,370,0,0,99,,,,,,,,,,,,,,,,,,,,,,
68,19820,1000,0,0,0,0,1256,1256,377,377,0,0,101,,,,,,,,,,,,,,,,,,,,,,
69,20364,1000,0,0,0,0,1279,1279,384,384,0,0,102,,,,,,,,,,,,,,,,,,,,,,
70,20907,1000,0,0,0,0,1303,1303,391,391,0,0,104,,,,,,,,,,,,,,,,,,,,,,
71,21450,1000,0,0,0,0,1326,1326,398,398,0,0,106,,,,,,,,,,,,,,,,,,,,,,
72,22041,1000,0,0,0,0,1351,1351,405,405,0,0,108,,,,,,,,,,,,,,,,,,,,,,
73,22632,1000,0,0,0,0,1375,1375,413,413,0,0,110,,,,,,,,,,,,,,,,,,,,,,
74,23224,1000,0,0,0,0,1400,1400,420,420,0,0,112,,,,,,,,,,,,,,,,,,,,,,
75,23815,1000,0,0,0,0,1424,1424,428,428,0,0,114,,,,,,,,,,,,,,,,,,,,,,
76,24406,1000,0,0,0,0,1449,1449,435,435,0,0,116,,,,,,,,,,,,,,,,,,,,,,
77,25048,1000,0,0,0,0,1475,1475,443,443,0,0,118,,,,,,,,,,,,,,,,,,,,,,
78,25689,1000,0,0,0,0,1502,1502,451,451,0,0,120,,,,,,,,,,,,,,,,,,,,,,
79,26331,1000,0,0,0,0,1528,1528,458,458,0,0,122,,,,,,,,,,,,,,,,,,,,,,
80,26972,1000,0,0,0,0,1555,1555,466,466,0,0,124,,,,,,,,,,,,,,,,,,,,,,
81,27614,1000,0,0,0,0,1581,1581,474,474,0,0,126,,,,,,,,,,,,,,,,,,,,,,
82,28308,1000,0,0,0,0,1609,1609,482,482,0,0,128,,,,,,,,,,,,,,,,,,,,,,
83,29002,1000,0,0,0,0,1636,1636,491,491,0,0,131,,,,,,,,,,,,,,,,,,,,,,
84,29696,1000,0,0,0,0,1664,1664,499,499,0,0,133,,,,,,,,,,,,,,,,,,,,,,
85,30390,1000,0,0,0,0,1691,1691,508,508,0,0,136,,,,,,,,,,,,,,,,,,,,,,
86,31084,1000,0,0,0,0,1719,1719,516,516,0,0,138,,,,,,,,,,,,,,,,,,,,,,
87,31832,1000,0,0,0,0,1749,1749,525,525,0,0,140,,,,,,,,,,,,,,,,,,,,,,
88,32581,1000,0,0,0,0,1779,1779,534,534,0,0,142,,,,,,,,,,,,,,,,,,,,,,
89,33329,1000,0,0,0,0,1808,1808,542,542,0,0,145,,,,,,,,,,,,,,,,,,,,,,
90,34078,1000,0,0,0,0,1838,1838,551,551,0,0,147,,,,,,,,,,,,,,,,,,,,,,
91,34826,1000,0,0,0,0,1868,1868,560,560,0,0,149,,,,,,,,,,,,,,,,,,,,,,
92,35631,1000,0,0,0,0,1899,1899,570,570,0,0,152,,,,,,,,,,,,,,,,,,,,,,
93,36436,1000,0,0,0,0,1930,1930,579,579,0,0,154,,,,,,,,,,,,,,,,,,,,,,
94,37240,1000,0,0,0,0,1962,1962,589,589,0,0,157,,,,,,,,,,,,,,,,,,,,,,
95,38045,1000,0,0,0,0,1993,1993,598,598,0,0,159,,,,,,,,,,,,,,,,,,,,,,
96,38850,1000,0,0,0,0,2024,2024,608,608,0,0,162,,,,,,,,,,,,,,,,,,,,,,
97,39714,1000,0,0,0,0,2057,2057,618,618,0,0,165,,,,,,,,,,,,,,,,,,,,,,
98,40577,1000,0,0,0,0,2090,2090,628,628,0,0,167,,,,,,,,,,,,,,,,,,,,,,
99,41441,1000,0,0,0,0,2123,2123,637,637,0,0,170,,,,,,,,,,,,,,,,,,,,,,
100,42304,1000,0,0,0,0,2156,2156,647,647,0,0,172,,,,,,,,,,,,,,,,,,,,,,
101,43168,1000,0,0,0,0,2189,2189,657,657,0,0,175,,,,,,,,,,,,,,,,,,,,,,
102,44093,1000,0,0,0,0,2224,2224,667,667,0,0,178,,,,,,,,,,,,,,,,,,,,,,
103,45018,1000,0,0,0,0,2259,2259,677,677,0,0,181,,,,,,,,,,,,,,,,,,,,,,
104,45942,1000,0,0,0,0,2293,2293,688,688,0,0,183,,,,,,,,,,,,,,,,,,,,,,
105,46867,1000,0,0,0,0,2328,2328,698,698,0,0,186,,,,,,,,,,,,,,,,,,,,,,
106,47792,1000,0,0,0,0,2363,2363,708,708,0,0,189,,,,,,,,,,,,,,,,,,,,,,
107,48780,1000,0,0,0,0,2400,2400,719,719,0,0,192,,,,,,,,,,,,,,,,,,,,,,
108,49768,1000,0,0,0,0,2437,2437,730,730,0,0,195,,,,,,,,,,,,,,,,,,,,,,
109,50756,1000,0,0,0,0,2473,2473,742,742,0,0,198,,,,,,,,,,,,,,,,,,,,,,
110,51744,1000,0,0,0,0,2510,2510,753,753,0,0,201,,,,,,,,,,,,,,,,,,,,,,
111,52732,1000,0,0,0,0,2547,2547,764,764,0,0,204,,,,,,,,,,,,,,,,,,,,,,
112,53785,1000,0,0,0,0,2586,2586,776,776,0,0,207,,,,,,,,,,,,,,,,,,,,,,
113,54838,1000,0,0,0,0,2625,2625,787,787,0,0,210,,,,,,,,,,,,,,,,,,,,,,
114,55892,1000,0,0,0,0,2664,2664,799,799,0,0,213,,,,,,,,,,,,,,,,,,,,,,
115,56945,1000,0,0,0,0,2703,2703,810,810,0,0,216,,,,,,,,,,,,,,,,,,,,,,
116,57998,1000,0,0,0,0,2742,2742,822,822,0,0,219,,,,,,,,,,,,,,,,,,,,,,
117,59118,1000,0,0,0,0,2783,2783,834,834,0,0,222,,,,,,,,,,,,,,,,,,,,,,
118,60239,1000,0,0,0,0,2824,2824,847,847,0,0,226,,,,,,,,,,,,,,,,,,,,,,
119,61359,1000,0,0,0,0,2866,2866,859,859,0,0,229,,,,,,,,,,,,,,,,,,,,,,
120,62480,1000,0,0,0,0,2907,2907,872,872,0,0,233,,,,,,,,,,,,,,,,,,,,,,
121,63600,1000,0,0,0,0,2948,2948,884,884,0,0,236,,,,,,,,,,,,,,,,,,,,,,
122,64790,1000,0,0,0,0,2991,2991,897,897,0,0,239,,,,,,,,,,,,,,,,,,,,,,
123,65980,1000,0,0,0,0,3034,3034,910,910,0,0,243,,,,,,,,,,,,,,,,,,,,,,
124,67170,1000,0,0,0,0,3078,3078,924,924,0,0,246,,,,,,,,,,,,,,,,,,,,,,
125,68360,1000,0,0,0,0,3121,3121,937,937,0,0,250,,,,,,,,,,,,,,,,,,,,,,
126,69550,1000,0,0,0,0,3164,3164,950,950,0,0,253,,,,,,,,,,,,,,,,,,,,,,
127,70812,1000,0,0,0,0,3210,3210,963,963,0,0,257,,,,,,,,,,,,,,,,,,,,,,
128,72074,1000,0,0,0,0,3255,3255,977,977,0,0,260,,,,,,,,,,,,,,,,,,,,,,
129,73336,1000,0,0,0,0,3301,3301,990,990,0,0,264,,,,,,,,,,,,,,,,,,,,,,
130,74598,1000,0,0,0,0,3346,3346,1004,1004,0,0,267,,,,,,,,,,,,,,,,,,,,,,
131,75860,1000,0,0,0,0,3392,3392,1017,1017,0,0,271,,,,,,,,,,,,,,,,,,,,,,
132,77196,1000,0,0,0,0,3440,3440,1031,1031,0,0,275,,,,,,,,,,,,,,,,,,,,,,
133,78532,1000,0,0,0,0,3488,3488,1046,1046,0,0,279,,,,,,,,,,,,,,,,,,,,,,
134,79868,1000,0,0,0,0,3536,3536,1060,1060,0,0,283,,,,,,,,,,,,,,,,,,,,,,
135,81204,1000,0,0,0,0,3584,3584,1075,1075,0,0,287,,,,,,,,,,,,,,,,,,,,,,
136,82540,1000,0,0,0,0,3632,3632,1089,1089,0,0,291,,,,,,,,,,,,,,,,,,,,,,
137,83952,1000,0,0,0,0,3683,3683,1104,1104,0,0,295,,,,,,,,,,,,,,,,,,,,,,
138,85364,1000,0,0,0,0,3733,3733,1120,1120,0,0,299,,,,,,,,,,,,,,,,,,,,,,
139,86776,1000,0,0,0,0,3784,3784,1135,1135,0,0,303,,,,,,,,,,,,,,,,,,,,,,
140,88188,1000,0,0,0,0,3834,3834,1151,1151,0,0,307,,,,,,,,,,,,,,,,,,,,,,
141,89600,1000,0,0,0,0,3885,3885,1166,1166,0,0,311,,,,,,,,,,,,,,,,,,,,,,
142,91090,1000,0,0,0,0,3938,3938,1182,1182,0,0,315,,,,,,,,,,,,,,,,,,,,,,
143,92580,1000,0,0,0,0,3991,3991,1198,1198,0,0,319,,,,,,,,,,,,,,,,,,,,,,
144,94070,1000,0,0,0,0,4045,4045,1213,1213,0,0,324,,,,,,,,,,,,,,,,,,,,,,
145,95560,1000,0,0,0,0,4098,4098,1229,1229,0,0,328,,,,,,,,,,,,,,,,,,,,,,
146,97050,1000,0,0,0,0,4151,4151,1245,1245,0,0,332,,,,,,,,,,,,,,,,,,,,,,
147,98620,1000,0,0,0,0,4207,4207,1262,1262,0,0,336,,,,,,,,,,,,,,,,,,,,,,
148,100191,1000,0,0,0,0,4263,4263,1279,1279,0,0,341,,,,,,,,,,,,,,,,,,,,,,
149,101761,1000,0,0,0,0,4318,4318,1295,1295,0,0,345,,,,,,,,,,,,,,,,,,,,,,
150,103332,1000,0,0,0,0,4374,4374,1312,1312,0,0,350,,,,,,,,,,,,,,,,,,,,,,
151,104902,1000,0,0,0,0,4430,4430,1329,1329,0,0,354,,,,,,,,,,,,,,,,,,,,,,
152,106555,1000,0,0,0,0,4488,4488,1346,1346,0,0,359,,,,,,,,,,,,,,,,,,,,,,
153,108208,1000,0,0,0,0,4546,4546,1364,1364,0,0,364,,,,,,,,,,,,,,,,,,,,,,
154,109862,1000,0,0,0,0,4605,4605,1381,1381,0,0,368,,,,,,,,,,,,,,,,,,,,,,
155,111515,1000,0,0,0,0,4663,4663,1399,1399,0,0,373,,,,,,,,,,,,,,,,,,,,,,
156,113168,1000,0,0,0,0,4721,4721,1416,1416,0,0,378,,,,,,,,,,,,,,,,,,,,,,
157,114906,1000,0,0,0,0,4782,4782,1435,1435,0,0,383,,,,,,,,,,,,,,,,,,,,,,
158,116644,1000,0,0,0,0,4844,4844,1453,1453,0,0,388,,,,,,,,,,,,,,,,,,,,,,
159,118382,1000,0,0,0,0,4905,4905,1472,1472,0,0,392,,,,,,,,,,,,,,,,,,,,,,
160,120120,1000,0,0,0,0,4967,4967,1490,1490,0,0,397,,,,,,,,,,,,,,,,,,,,,,
161,121858,1000,0,0,0,0,5028,5028,1509,1509,0,0,402,,,,,,,,,,,,,,,,,,,,,,
162,123683,1000,0,0,0,0,5092,5092,1528,1528,0,0,407,,,,,,,,,,,,,,,,,,,,,,
163,125508,1000,0,0,0,0,5156,5156,1547,1547,0,0,412,,,,,,,,,,,,,,,,,,,,,,
164,127332,1000,0,0,0,0,5221,5221,1567,1567,0,0,418,,,,,,,,,,,,,,,,,,,,,,
165,129157,1000,0,0,0,0,5285,5285,1586,1586,0,0,423,,,,,,,,,,,,,,,,,,,,,,
166,130982,1000,0,0,0,0,5349,5349,1605,1605,0,0,428,,,,,,,,,,,,,,,,,,,,,,
167,132896,1000,0,0,0,0,5416,5416,1625,1625,0,0,433,,,,,,,,,,,,,,,,,,,,,,
168,134809,1000,0,0,0,0,5483,5483,1645,1645,0,0,439,,,,,,,,,,,,,,,,,,,,,,
169,136723,1000,0,0,0,0,5551,5551,1666,1666,0,0,444,,,,,,,,,,,,,,,,,,,,,,
170,138636,1000,0,0,0,0,5618,5618,1686,1686,0,0,450,,,,,,,,,,,,,,,,,,,,,,
171,140550,1000,0,0,0,0,5685,5685,1706,1706,0,0,455,,,,,,,,,,,,,,,,,,,,,,
172,142555,1000,0,0,0,0,5755,5755,1727,1727,0,0,461,,,,,,,,,,,,,,,,,,,,,,
173,144560,1000,0,0,0,0,5825,5825,1748,1748,0,0,466,,,,,,,,,,,,,,,,,,,,,,
174,146564,1000,0,0,0,0,5896,5896,1769,1769,0,0,472,,,,,,,,,,,,,,,,,,,,,,
175,148569,1000,0,0,0,0,5966,5966,1790,1790,0,0,477,,,,,,,,,,,,,,,,,,,,,,
176,150574,1000,0,0,0,0,6036,6036,1811,1811,0,0,483,,,,,,,,,,,,,,,,,,,,,,
177,152672,1000,0,0,0,0,6110,6110,1833,1833,0,0,489,,,,,,,,,,,,,,,,,,,,,,
178,154771,1000,0,0,0,0,6183,6183,1855,1855,0,0,495,,,,,,,,,,,,,,,,,,,,,,
179,156869,1000,0,0,0,0,6257,6257,1878,1878,0,0,500,,,,,,,,,,,,,,,,,,,,,,
180,158968,1000,0,0,0,0,6330,6330,1900,1900,0,0,506,,,,,,,,,,,,,,,,,,,,,,
181,161066,1000,0,0,0,0,6404,6404,1922,1922,0,0,512,,,,,,,,,,,,,,,,,,,,,,
182,163260,1000,0,0,0,0,6480,6480,1945,1945,0,0,518,,,,,,,,,,,,,,,,,,,,,,
183,165454,1000,0,0,0,0,6557,6557,1968,1968,0,0,524,,,,,,,,,,,,,,,,,,,,,,
184,167648,1000,0,0,0,0,6633,6633,1990,1990,0,0,531,,,,,,,,,,,,,,,,,,,,,,
185,169842,1000,0,0,0,0,6710,6710,2013,2013,0,0,537,,,,,,,,,,,,,,,,,,,,,,
186,172036,1000,0,0,0,0,6786,6786,2036,2036,0,0,543,,,,,,,,,,,,,,,,,,,,,,
187,174328,1000,0,0,0,0,6866,6866,2060,2060,0,0,549,,,,,,,,,,,,,,,,,,,,,,
188,176619,1000,0,0,0,0,6946,6946,2084,2084,0,0,556,,,,,,,,,,,,,,,,,,,,,,
189,178911,1000,0,0,0,0,7027,7027,2108,2108,0,0,562,,,,,,,,,,,,,,,,,,,,,,
190,181202,1000,0,0,0,0,7107,7107,2132,2132,0,0,569,,,,,,,,,,,,,,,,,,,,,,
191,183494,1000,0,0,0,0,7187,7187,2156,2156,0,0,575,,,,,,,,,,,,,,,,,,,,,,
192,185885,1000,0,0,0,0,7270,7270,2181,2181,0,0,582,,,,,,,,,,,,,,,,,,,,,,
193,188276,1000,0,0,0,0,7354,7354,2206,2206,0,0,588,,,,,,,,,,,,,,,,,,,,,,
194,190668,1000,0,0,0,0,7437,7437,2232,2232,0,0,595,,,,,,,,,,,,,,,,,,,,,,
195,193059,1000,0,0,0,0,7521,7521,2257,2257,0,0,601,,,,,,,,,,,,,,,,,,,,,,
196,195450,1000,0,0,0,0,7604,7604,2282,2282,0,0,608,,,,,,,,,,,,,,,,,,,,,,
197,197943,1000,0,0,0,0,7691,7691,2308,2308,0,0,615,,,,,,,,,,,,,,,,,,,,,,
198,200436,1000,0,0,0,0,7777,7777,2334,2334,0,0,622,,,,,,,,,,,,,,,,,,,,,,
199,202930,1000,0,0,0,0,7864,7864,2359,2359,0,0,629,,,,,,,,,,,,,,,,,,,,,,
200,205423,1000,0,0,0,0,7950,7950,2385,2385,0,0,636,,,,,,,,,,,,,,,,,,,,,,
201,207916,1000,0,0,0,0,8037,8037,2411,2411,0,0,643,,,,,,,,,,,,,,,,,,,,,,
202,210514,1000,0,0,0,0,8127,8127,2438,2438,0,0,650,,,,,,,,,,,,,,,,,,,,,,
203,213111,1000,0,0,0,0,8218,8218,2465,2465,0,0,657,,,,,,,,,,,,,,,,,,,,,,
204,215709,1000,0,0,0,0,8308,8308,2493,2493,0,0,665,,,,,,,,,,,,,,,,,,,,,,
205,218306,1000,0,0,0,0,8399,8399,2520,2520,0,0,672,,,,,,,,,,,,,,,,,,,,,,
206,220904,1000,0,0,0,0,8489,8489,2547,2547,0,0,679,,,,,,,,,,,,,,,,,,,,,,
207,223608,1000,0,0,0,0,8583,8583,2575,2575,0,0,687,,,,,,,,,,,,,,,,,,,,,,
208,226312,1000,0,0,0,0,8677,8677,2603,2603,0,0,694,,,,,,,,,,,,,,,,,,,,,,
209,229016,1000,0,0,0,0,8772,8772,2632,2632,0,0,702,,,,,,,,,,,,,,,,,,,,,,
210,231720,1000,0,0,0,0,8866,8866,2660,2660,0,0,709,,,,,,,,,,,,,,,,,,,,,,
211,234424,1000,0,0,0,0,8960,8960,2688,2688,0,0,717,,,,,,,,,,,,,,,,,,,,,,
212,237236,1000,0,0,0,0,9058,9058,2717,2717,0,0,725,,,,,,,,,,,,,,,,,,,,,,
213,240049,1000,0,0,0,0,9156,9156,2747,2747,0,0,733,,,,,,,,,,,,,,,,,,,,,,
214,242861,1000,0,0,0,0,9253,9253,2776,2776,0,0,740,,,,,,,,,,,,,,,,,,,,,,
215,245674,1000,0,0,0,0,9351,9351,2806,2806,0,0,748,,,,,,,,,,,,,,,,,,,,,,
216,248486,1000,0,0,0,0,9449,9449,2835,2835,0,0,756,,,,,,,,,,,,,,,,,,,,,,
217,251409,1000,0,0,0,0,9551,9551,2865,2865,0,0,764,,,,,,,,,,,,,,,,,,,,,,
218,254332,1000,0,0,0,0,9652,9652,2896,2896,0,0,772,,,,,,,,,,,,,,,,,,,,,,
219,257254,1000,0,0,0,0,9754,9754,2926,2926,0,0,781,,,,,,,,,,,,,,,,,,,,,,
220,260177,1000,0,0,0,0,9855,9855,2957,2957,0,0,789,,,,,,,,,,,,,,,,,,,,,,
221,263100,1000,0,0,0,0,9957,9957,2987,2987,0,0,797,,,,,,,,,,,,,,,,,,,,,,
222,266136,1000,0,0,0,0,10063,10063,3019,3019,0,0,805,,,,,,,,,,,,,,,,,,,,,,
223,269171,1000,0,0,0,0,10168,10168,3051,3051,0,0,814,,,,,,,,,,,,,,,,,,,,,,
224,272207,1000,0,0,0,0,10274,10274,3082,3082,0,0,822,,,,,,,,,,,,,,,,,,,,,,
225,275242,1000,0,0,0,0,10379,10379,3114,3114,0,0,831,,,,,,,,,,,,,,,,,,,,,,
226,278278,1000,0,0,0,0,10485,10485,3146,3146,0,0,839,,,,,,,,,,,,,,,,,,,,,,
227,281429,1000,0,0,0,0,10595,10595,3179,3179,0,0,848,,,,,,,,,,,,,,,,,,,,,,
228,284580,1000,0,0,0,0,10704,10704,3211,3211,0,0,857,,,,,,,,,,,,,,,,,,,,,,
229,287730,1000,0,0,0,0,10814,10814,3244,3244,0,0,865,,,,,,,,,,,,,,,,,,,,,,
230,290881,1000,0,0,0,0,10923,10923,3276,3276,0,0,874,,,,,,,,,,,,,,,,,,,,,,
231,294032,1000,0,0,0,0,11033,11033,3309,3309,0,0,883,,,,,,,,,,,,,,,,,,,,,,
232,297300,1000,0,0,0,0,11147,11147,3343,3343,0,0,892,,,,,,,,,,,,,,,,,,,,,,
233,300568,1000,0,0,0,0,11260,11260,3377,3377,0,0,901,,,,,,,,,,,,,,,,,,,,,,
234,303836,1000,0,0,0,0,11374,11374,3412,3412,0,0,910,,,,,,,,,,,,,,,,,,,,,,
235,307104,1000,0,0,0,0,11487,11487,3446,3446,0,0,919,,,,,,,,,,,,,,,,,,,,,,
236,310372,1000,0,0,0,0,11601,11601,3480,3480,0,0,928,,,,,,,,,,,,,,,,,,,,,,
237,313759,1000,0,0,0,0,11719,11719,3515,3515,0,0,937,,,,,,,,,,,,,,,,,,,,,,
238,317146,1000,0,0,0,0,11836,11836,3551,3551,0,0,947,,,,,,,,,,,,,,,,,,,,,,
239,320534,1000,0,0,0,0,11954,11954,3586,3586,0,0,956,,,,,,,,,,,,,,,,,,,,,,
240,323921,1000,0,0,0,0,12071,12071,3622,3622,0,0,966,,,,,,,,,,,,,,,,,,,,,,
241,327308,1000,0,0,0,0,12189,12189,3657,3657,0,0,975,,,,,,,,,,,,,,,,,,,,,,
242,330816,1000,0,0,0,0,12311,12311,3694,3694,0,0,985,,,,,,,,,,,,,,,,,,,,,,
243,334325,1000,0,0,0,0,12433,12433,3730,3730,0,0,995,,,,,,,,,,,,,,,,,,,,,,
244,337833,1000,0,0,0,0,12556,12556,3767,3767,0,0,1004,,,,,,,,,,,,,,,,,,,,,,
